"DataCollection__collect_uuid","DataCollection__label","DataCollection__p_accelerometer_time","DataCollection__p_accelerometer_x","DataCollection__p_accelerometer_y","DataCollection__p_accelerometer_z","DataCollection__p_gyroscope_time","DataCollection__p_gyroscope_x","DataCollection__p_gyroscope_y","DataCollection__p_gyroscope_z","DataCollection__participant_uuid","DataCollection__w_accelerometer_time","DataCollection__w_accelerometer_x","DataCollection__w_accelerometer_y","DataCollection__w_accelerometer_z","DataCollection__w_gyroscope_time","DataCollection__w_gyroscope_x","DataCollection__w_gyroscope_y","DataCollection__w_gyroscope_z"
"","","2023-03-27 15:14:34.342","0.9053174","-8.727451","2.304009","2023-03-27 15:14:34.343","-0.019064378","-0.046845354","-0.006878667","","2023-03-27 15:14:34.635","5.2019963","-1.5696917","7.9130645","2023-03-27 15:14:34.363","0.046402223","0.017095556","-0.0036633336"
"","","2023-03-27 15:14:34.366","0.9388477","-8.660391","2.3854396","2023-03-27 15:14:34.366","-0.009476999","0.03518001","-0.006878667","","2023-03-27 15:14:34.679","5.1876397","-1.6414764","7.9274216","2023-03-27 15:14:34.364","0.03174889","0.014653334","0.0061055557"
"","","2023-03-27 15:14:34.381","1.0442286","-8.674761","2.4333398","2023-03-27 15:14:34.382","0.0038388069","0.074594796","-0.013270254","","2023-03-27 15:14:34.68","5.156533","-1.6654046","7.8628154","2023-03-27 15:14:34.364","0.025643334","0.014653334","0.0048844446"
"","","2023-03-27 15:14:34.4","1.0681788","-8.760982","2.4620802","2023-03-27 15:14:34.401","0.0054367036","0.04210423","-0.027651325","","2023-03-27 15:14:34.727","5.2163534","-1.5314065","7.884351","2023-03-27 15:14:34.413","0.013432222","0.008547778","0.009768889"
"","","2023-03-27 15:14:34.416","1.0633887","-8.813672","2.4093897","2023-03-27 15:14:34.416","-0.0036180443","-0.017550582","-0.035640806","","2023-03-27 15:14:34.771","5.252246","-1.5361922","7.9130645","2023-03-27 15:14:34.415","-0.0024422223","0.007326667","0.014653334"
"","","2023-03-27 15:14:34.438","1.0202783","-8.789722","2.299219","2023-03-27 15:14:34.439","-0.013738057","-0.035127442","-0.027118692","","2023-03-27 15:14:34.775","5.2426744","-1.5122639","7.91785","2023-03-27 15:14:34.453","-0.02198","0","0.013432222"
"","","2023-03-27 15:14:34.457","1.0490186","-8.722662","2.2177882","2023-03-27 15:14:34.457","-0.018531747","0.0042873407","-0.009009196","","2023-03-27 15:14:34.815","5.1828537","-1.5409778","7.8699937","2023-03-27 15:14:34.455","-0.012211111","0.0036633336","0.0061055557"
"","","2023-03-27 15:14:34.474","1.0394385","-8.679551","2.323169","2023-03-27 15:14:34.475","-0.016401216","0.05115898","0.0043066097","","2023-03-27 15:14:34.859","5.113462","-1.5720844","7.786245","2023-03-27 15:14:34.496","0.025643334","0.0036633336","-0.01099"
"","","2023-03-27 15:14:34.492","1.0059083","-8.717872","2.4333398","2023-03-27 15:14:34.492","-0.00042225095","0.0415716","0.006437138","","2023-03-27 15:14:34.86","5.1349974","-1.591227","7.759924","2023-03-27 15:14:34.497","0.06594","0.012211111","-0.02075889"
"","","2023-03-27 15:14:34.512","0.90052736","-8.741821","2.3662794","2023-03-27 15:14:34.512","0.017154612","-0.0090284655","0.005371874","","2023-03-27 15:14:34.905","5.1326046","-1.579263","7.8317084","2023-03-27 15:14:34.499","0.078151114","0.01099","-0.014653334"
"","","2023-03-27 15:14:34.533","0.8334668","-8.770562","2.2417383","2023-03-27 15:14:34.533","0.015556716","-0.03885587","0.010698196","","2023-03-27 15:14:34.95","5.151747","-1.5864414","7.786245","2023-03-27 15:14:34.541","0.05617111","0.008547778","0.0024422223"
"","","2023-03-27 15:14:34.553","0.87178713","-8.784932","2.2800586","2023-03-27 15:14:34.554","-0.0025527799","-0.035660077","0.019220311","","2023-03-27 15:14:34.951","5.17089","-1.4452649","7.776674","2023-03-27 15:14:34.542","0.02075889","0.01099","0.013432222"
"","","2023-03-27 15:14:34.574","0.98195803","-8.770562","2.3662794","2023-03-27 15:14:34.575","-0.015868586","-0.025540065","0.009632932","","2023-03-27 15:14:34.994","5.2331033","-1.5314065","7.8867435","2023-03-27 15:14:34.59","-0.018316668","0.007326667","0.024422223"
"","","2023-03-27 15:14:34.594","1.0394385","-8.751402","2.3998096","2023-03-27 15:14:34.594","-0.015335954","-0.015420052","-0.016466048","","2023-03-27 15:14:35.086","5.2666025","-1.6438692","7.9369926","2023-03-27 15:14:34.591","-0.036633335","0.0036633336","0.019537779"
"","","2023-03-27 15:14:34.617","1.0442286","-8.717872","2.3614893","2023-03-27 15:14:34.618","-0.0036180443","0.009081031","-0.03670607","","2023-03-27 15:14:35.089","5.302495","-1.5553347","7.9274216","2023-03-27 15:14:34.634","-0.024422223","0.0024422223","0.0024422223"
"","","2023-03-27 15:14:34.634","1.0442286","-8.703502","2.3519094","2023-03-27 15:14:34.634","0.0054367036","0.038375802","-0.040434495","","2023-03-27 15:14:35.09","5.2570314","-1.5026926","7.9346","2023-03-27 15:14:34.635","0.0024422223","-0.0024422223","-0.007326667"
"","","2023-03-27 15:14:34.658","1.0442286","-8.713081","2.3710694","2023-03-27 15:14:34.658","0.0033061747","0.055420034","-0.032977644","","2023-03-27 15:14:35.131","5.2546387","-1.4739788","7.8484583","2023-03-27 15:14:34.68","0.023201112","0.0048844446","-0.013432222"
"","","2023-03-27 15:14:34.678","0.98195803","-8.746612","2.3998096","2023-03-27 15:14:34.678","-0.005748573","0.045832656","-0.015400783","","2023-03-27 15:14:35.132","5.24746","-1.524228","7.8221374","2023-03-27 15:14:34.68","0.039075557","0.0048844446","-0.0024422223"
