,w_accelerometer_time,w_accelerometer_x,w_accelerometer_y,w_accelerometer_z
0,p_accelerometer_time,p_gyroscope_y,p_gyroscope_z,p_accelerometer_x
380,2023-05-25 13:28:01.598000,-0.002188636,0.009744318,8.751402
381,2023-05-25 13:28:01.622000,-0.0011233715,0.008146422,8.751402
382,2023-05-25 13:28:01.638000,-0.00804759,0.004950628,8.765772
383,2023-05-25 13:28:01.661000,-0.002188636,0.008146422,8.737032
384,2023-05-25 13:28:01.682000,0.004735583,0.0092116855,8.732242
385,2023-05-25 13:28:01.703000,0.0010071574,0.008146422,8.732242
386,2023-05-25 13:28:01.719000,-0.0064496943,0.004950628,8.756192
387,2023-05-25 13:28:01.745000,-0.009112855,0.0060158926,8.741821
388,2023-05-25 13:28:01.763000,-0.010178119,0.004950628,8.746612
389,2023-05-25 13:28:01.783000,-0.0064496943,0.0033527315,8.741821
390,2023-05-25 13:28:01.802000,-0.002188636,0.0012222026,8.756192
391,2023-05-25 13:28:01.818000,-5.8107078e-05,-0.0019735908,8.722662
392,2023-05-25 13:28:01.849000,0.00047452515,-0.0030388553,8.751402
393,2023-05-25 13:28:01.862000,0.0015397896,0.0006895703,8.784932
394,2023-05-25 13:28:01.883000,0.0036703185,0.004950628,8.751402
395,2023-05-25 13:28:01.905000,0.007398744,0.006548525,8.722662
396,2023-05-25 13:28:01.925000,0.0068673776,0.0049566203,8.727451
397,2023-05-25 13:28:01.945000,0.005269481,0.0028260914,8.722662
398,2023-05-25 13:28:01.969000,0.010595802,0.0012281947,8.751402
399,2023-05-25 13:28:01.984000,0.008997906,0.0022934591,8.765772
400,2023-05-25 13:28:02.006000,0.0036715842,0.0012281947,8.746612
401,2023-05-25 13:28:02.032000,-0.0011221059,0.0038913558,8.737032
402,2023-05-25 13:28:02.047000,-0.014970545,0.00975031,8.746612
403,2023-05-25 13:28:02.066000,-0.017101074,0.012946104,8.698711
404,2023-05-25 13:28:02.091000,-0.01177475,0.020402957,8.612491
405,2023-05-25 13:28:02.109000,0.0042042164,0.023066115,8.665181
406,2023-05-25 13:28:02.124000,0.03136846,-0.017946564,8.674761
407,2023-05-25 13:28:02.149000,0.07078324,-0.10796141,8.966953
408,2023-05-25 13:28:02.172000,0.14535175,-0.26029423,8.938213
409,2023-05-25 13:28:02.188000,0.17944022,-0.40783334,8.454419
410,2023-05-25 13:28:02.207000,0.22311606,-0.48666292,8.162227
411,2023-05-25 13:28:02.229000,0.30993512,-0.4781408,8.425679
412,2023-05-25 13:28:02.249000,0.17944022,-0.4115618,8.890313
413,2023-05-25 13:28:02.269000,-0.0836801,-0.31195953,9.460327
414,2023-05-25 13:28:02.288000,-0.10658329,-0.23099947,9.867481
415,2023-05-25 13:28:02.309000,0.124579094,-0.19158468,9.599238
416,2023-05-25 13:28:02.329000,0.36532888,-0.14098461,9.158555
417,2023-05-25 13:28:02.350000,0.4398974,-0.11967932,8.737032
418,2023-05-25 13:28:02.371000,0.363731,-0.12766881,8.48316
419,2023-05-25 13:28:02.387000,0.24229082,-0.160692,8.195757
420,2023-05-25 13:28:02.411000,0.14961281,-0.18838888,8.176597
421,2023-05-25 13:28:02.433000,0.06545557,-0.22461426,8.420889
422,2023-05-25 13:28:02.452000,-0.045864567,-0.27894276,8.602911
423,2023-05-25 13:28:02.469000,-0.11670465,-0.3109007,8.789722
424,2023-05-25 13:28:02.488000,-0.14972785,-0.3029112,8.995694
425,2023-05-25 13:28:02.512000,-0.16464156,-0.2943891,9.177715
426,2023-05-25 13:28:02.531000,-0.1587826,-0.3045091,9.163345
