1659201838803,2022-07-30T12:23:58.803,16.76,0.965,0.085
1659201838843,2022-07-30T12:23:58.843,16.8,0.965,0.08
1659201838883,2022-07-30T12:23:58.883,16.84,0.969,0.091
1659201838923,2022-07-30T12:23:58.923,16.88,0.97,0.066
1659201838963,2022-07-30T12:23:58.963,16.92,0.964,0.062
1659201839003,2022-07-30T12:23:59.003,16.96,0.981,0.062
1659201839043,2022-07-30T12:23:59.043,17.0,0.978,0.057
1659201839083,2022-07-30T12:23:59.083,17.04,0.97,0.061
1659201839123,2022-07-30T12:23:59.123,17.08,0.966,0.055
1659201839163,2022-07-30T12:23:59.163,17.12,0.977,0.051
1659201839203,2022-07-30T12:23:59.203,17.16,0.977,0.038
1659201839243,2022-07-30T12:23:59.243,17.2,0.976,0.034
1659201839283,2022-07-30T12:23:59.283,17.24,0.977,0.037
1659201839323,2022-07-30T12:23:59.323,17.28,0.968,0.054
1659201839363,2022-07-30T12:23:59.363,17.32,0.963,0.064
1659201839403,2022-07-30T12:23:59.403,17.36,0.95,0.082
1659201839443,2022-07-30T12:23:59.443,17.4,0.948,0.094
1659201839483,2022-07-30T12:23:59.483,17.44,0.965,0.096
1659201839523,2022-07-30T12:23:59.523,17.48,0.951,0.1
1659201839563,2022-07-30T12:23:59.563,17.52,0.952,0.089
1659201839603,2022-07-30T12:23:59.603,17.56,0.956,0.074
1659201839643,2022-07-30T12:23:59.643,17.6,0.982,0.036
1659201839683,2022-07-30T12:23:59.683,17.64,0.954,0.102
1659201839723,2022-07-30T12:23:59.723,17.68,0.991,0.09
1659201839763,2022-07-30T12:23:59.763,17.72,0.964,0.089
1659201839803,2022-07-30T12:23:59.803,17.76,0.95,0.062
1659201839843,2022-07-30T12:23:59.843,17.8,0.982,0.071
1659201839883,2022-07-30T12:23:59.883,17.84,0.948,0.056
1659201839923,2022-07-30T12:23:59.923,17.88,0.937,0.051
1659201839963,2022-07-30T12:23:59.963,17.92,0.964,0.082
1659201840003,2022-07-30T12:24:00.003,17.96,0.966,0.035
1659201840043,2022-07-30T12:24:00.043,18.0,0.956,0.076
1659201840083,2022-07-30T12:24:00.083,18.04,0.95,0.105
1659201840123,2022-07-30T12:24:00.123,18.08,0.952,0.082
1659201840163,2022-07-30T12:24:00.163,18.12,0.973,0.076
1659201840203,2022-07-30T12:24:00.203,18.16,0.973,0.073
1659201840243,2022-07-30T12:24:00.243,18.2,0.963,0.085
1659201840283,2022-07-30T12:24:00.283,18.24,0.965,0.079
1659201840323,2022-07-30T12:24:00.323,18.28,0.957,0.084
1659201840363,2022-07-30T12:24:00.363,18.32,0.956,0.077
1659201840403,2022-07-30T12:24:00.403,18.36,0.958,0.088
1659201840443,2022-07-30T12:24:00.443,18.4,0.964,0.09
1659201840483,2022-07-30T12:24:00.483,18.44,0.961,0.088
1659201840523,2022-07-30T12:24:00.523,18.48,0.959,0.1
1659201840563,2022-07-30T12:24:00.563,18.52,0.949,0.105
1659201840603,2022-07-30T12:24:00.603,18.56,0.954,0.138
1659201840643,2022-07-30T12:24:00.643,18.6,0.974,0.121
1659201840683,2022-07-30T12:24:00.683,18.64,0.959,0.075
1659201840723,2022-07-30T12:24:00.723,18.68,0.95,0.082
1659201840763,2022-07-30T12:24:00.763,18.72,0.959,0.072
1659201840803,2022-07-30T12:24:00.803,18.76,0.966,0.065
1659201840843,2022-07-30T12:24:00.843,18.8,0.959,0.074
1659201840883,2022-07-30T12:24:00.883,18.84,0.969,0.08
1659201840923,2022-07-30T12:24:00.923,18.88,0.957,0.085
1659201840963,2022-07-30T12:24:00.963,18.92,0.966,0.084
